,external_urls,followers,genres,href,id,images,name,popularity,type,uri
368,{'spotify': 'https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4'},"{'href': None, 'total': 8098392}","['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",https://api.spotify.com/v1/artists/26dSoYclwsYLMAKD3tpOr4,26dSoYclwsYLMAKD3tpOr4,"[{'height': 640, 'url': 'https://i.scdn.co/image/88b5417c1aef3bbdff1889714136deb5ea310ab8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8bafec3ea590b2b4d5b25b01e8adb49bac451929', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/e78a6b30e56481315a4c37c8da8bc195ba2613dc', 'width': 160}]",Britney Spears,82,artist,spotify:artist:26dSoYclwsYLMAKD3tpOr4
369,{'spotify': 'https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m'},"{'href': None, 'total': 21072550}","['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",https://api.spotify.com/v1/artists/4VMYDCV2IEDYJArk749S6m,4VMYDCV2IEDYJArk749S6m,"[{'height': 640, 'url': 'https://i.scdn.co/image/f03d0c7a47bf08cb4ae8de345521346553bc015f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/00ede3ad95b95b53d8da0cbe9b9973161d8e7425', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a5ada97e9e510f82c1b4325f5ee2e9d351a5d725', 'width': 160}]",Daddy Yankee,91,artist,spotify:artist:4VMYDCV2IEDYJArk749S6m
370,{'spotify': 'https://open.spotify.com/artist/2jw70GZXlAI8QzWeY2bgRc'},"{'href': None, 'total': 2267608}","['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop dance', 'pop rap']",https://api.spotify.com/v1/artists/2jw70GZXlAI8QzWeY2bgRc,2jw70GZXlAI8QzWeY2bgRc,"[{'height': 640, 'url': 'https://i.scdn.co/image/d89206520f5b03db07bedb0b2ff17eacabd17557', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4185672496e9972aa5ea2011362470445a3469e6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/0ef9eb29df6c9ed08604e962ddfed709c521f543', 'width': 160}]",Nelly Furtado,76,artist,spotify:artist:2jw70GZXlAI8QzWeY2bgRc
371,{'spotify': 'https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg'},"{'href': None, 'total': 8044663}","['dance pop', 'latin', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,0TnOYISbd1XYRBk9myaseg,"[{'height': 640, 'url': 'https://i.scdn.co/image/1353990534aef10c946cf3a47865ac22471be5c4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f3a0aca9f85c6cdad37ebcc51a01879bf8c50af9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5ede30313c461d7ed0f5c4f3dea484fd349d49a9', 'width': 160}]",Pitbull,83,artist,spotify:artist:0TnOYISbd1XYRBk9myaseg
372,{'spotify': 'https://open.spotify.com/artist/1gR0gsQYfi6joyO1dlp76N'},"{'href': None, 'total': 943581}","['alternative dance', 'dance-punk', 'disco house', 'electro house', 'electronica', 'filter house', 'new rave']",https://api.spotify.com/v1/artists/1gR0gsQYfi6joyO1dlp76N,1gR0gsQYfi6joyO1dlp76N,"[{'height': 640, 'url': 'https://i.scdn.co/image/58d9c87c082d3af6f8ea8dc7ac44dd3823280b45', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/01a786afab31738885eaf683872cf9b7ea9ee150', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/218299a94e8af3a5b324af8fe14055076f7371b7', 'width': 160}]",Justice,62,artist,spotify:artist:1gR0gsQYfi6joyO1dlp76N
373,{'spotify': 'https://open.spotify.com/artist/5j4HeCoUlzhfWtjAfM1acR'},"{'href': None, 'total': 1695126}",['belgian pop'],https://api.spotify.com/v1/artists/5j4HeCoUlzhfWtjAfM1acR,5j4HeCoUlzhfWtjAfM1acR,"[{'height': 640, 'url': 'https://i.scdn.co/image/dc0dc4e1de5824c04a0fbab5c9999d56936e8072', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4a0c1d74ee44de21acc8bb9ef51b116ca8d92dc0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/75e2428598aa15e040c7a783629402b2f103e9ee', 'width': 160}]",Stromae,71,artist,spotify:artist:5j4HeCoUlzhfWtjAfM1acR
374,{'spotify': 'https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp'},"{'href': None, 'total': 20223401}","['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",https://api.spotify.com/v1/artists/0EmeFodog0BfCgMzAIvKQp,0EmeFodog0BfCgMzAIvKQp,"[{'height': 640, 'url': 'https://i.scdn.co/image/93e6b100a00437a05f57aa66ce41208811296fc8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/082dea5ea88ac1c9a535c0b25839872ca56388d2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/0915f83efa2dbf6fdf34c352c26d4bc477f1bdca', 'width': 160}]",Shakira,84,artist,spotify:artist:0EmeFodog0BfCgMzAIvKQp
375,{'spotify': 'https://open.spotify.com/artist/6wH6iStAh4KIaWfuhf0NYM'},"{'href': None, 'total': 1077324}","['latin alternative', 'world']",https://api.spotify.com/v1/artists/6wH6iStAh4KIaWfuhf0NYM,6wH6iStAh4KIaWfuhf0NYM,"[{'height': 640, 'url': 'https://i.scdn.co/image/1f4dbd46881519c862e033f3a689ce4ec32be6f2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/3ebbb2376a28f7444633743d3291b93429adfa60', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/740f1857f387fb8bc2a9a2c63d41fb0b3fe486f5', 'width': 160}]",Manu Chao,69,artist,spotify:artist:6wH6iStAh4KIaWfuhf0NYM
376,{'spotify': 'https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj'},"{'href': None, 'total': 8246222}","['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",https://api.spotify.com/v1/artists/23zg3TcAtWQy7J6upgbUnj,23zg3TcAtWQy7J6upgbUnj,"[{'height': 640, 'url': 'https://i.scdn.co/image/a66733dfb96fb2135bb1f1c931ac62c30753c513', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0a98e65030a9339a1f7aee8900252d58bf4f0b0c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/d661a1a7d095243510f082cc09c7f95f3f58667c', 'width': 160}]",Usher,83,artist,spotify:artist:23zg3TcAtWQy7J6upgbUnj
377,{'spotify': 'https://open.spotify.com/artist/7sfl4Xt5KmfyDs2T3SVSMK'},"{'href': None, 'total': 1065767}","['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'pop rap', 'southern hip hop']",https://api.spotify.com/v1/artists/7sfl4Xt5KmfyDs2T3SVSMK,7sfl4Xt5KmfyDs2T3SVSMK,"[{'height': 640, 'url': 'https://i.scdn.co/image/5c35fe3e2d2c28f88940a7c48c4241528726c0c3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/266dbeac31912c239b4fe2a0134b778aacf4e7a4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/15617080c2d4c2f2fd5873c4f1fc92e2034cdc37', 'width': 160}]",Lil Jon,74,artist,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK
378,{'spotify': 'https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi'},"{'href': None, 'total': 1969540}","['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/3ipn9JLAPI5GUEo4y4jcoi,3ipn9JLAPI5GUEo4y4jcoi,"[{'height': 667, 'url': 'https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d', 'width': 1000}, {'height': 427, 'url': 'https://i.scdn.co/image/0515a0dfc9c25cd8290cc4be58abf6f66f21706a', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/ec9b2c869d9a04eae2fe5be44e285f5a48c97efd', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/931d3d9ff7243f2a1a3f9d775959b06c28e19ad6', 'width': 64}]",Ludacris,78,artist,spotify:artist:3ipn9JLAPI5GUEo4y4jcoi
379,{'spotify': 'https://open.spotify.com/artist/2DlGxzQSjYe5N6G9nkYghR'},"{'href': None, 'total': 9011070}","['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'urban contemporary']",https://api.spotify.com/v1/artists/2DlGxzQSjYe5N6G9nkYghR,2DlGxzQSjYe5N6G9nkYghR,"[{'height': 640, 'url': 'https://i.scdn.co/image/1ce511b80013da491602ef948da58d91abbd3165', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4157c03bb3f53d2b865c780580b56372d1b2c725', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/f4614dd8dbe5fd16fe3ba6a3bd57b301715f1b73', 'width': 160}]",Jennifer Lopez,79,artist,spotify:artist:2DlGxzQSjYe5N6G9nkYghR
380,{'spotify': 'https://open.spotify.com/artist/5pnbUBPifNnlusY8kTBivi'},"{'href': None, 'total': 691257}","['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",https://api.spotify.com/v1/artists/5pnbUBPifNnlusY8kTBivi,5pnbUBPifNnlusY8kTBivi,"[{'height': 1000, 'url': 'https://i.scdn.co/image/3456726c206f8924dab554b26c660a1f2625d852', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/d502895dbd0eaa8a975354fb120dd9d872c8b321', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/66becb105dfa56a95f72bc0fcd0a5cb035f10464', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/36fc7adb7abf8d2880f5d5d8aae868797f894ebb', 'width': 64}]",Jadakiss,67,artist,spotify:artist:5pnbUBPifNnlusY8kTBivi
381,{'spotify': 'https://open.spotify.com/artist/2x8KDZdSONA3872CnhaAlX'},"{'href': None, 'total': 420642}","['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/2x8KDZdSONA3872CnhaAlX,2x8KDZdSONA3872CnhaAlX,"[{'height': 1179, 'url': 'https://i.scdn.co/image/88fbbb15d32892b5ba74304448160cbb9cc41b19', 'width': 1000}, {'height': 755, 'url': 'https://i.scdn.co/image/143d9549fe5f7c3dce24a871b6b74a30d4a888d1', 'width': 640}, {'height': 236, 'url': 'https://i.scdn.co/image/59a227a9b635cc951cfbeee4dfa646bf871ac402', 'width': 200}, {'height': 75, 'url': 'https://i.scdn.co/image/79e6164369da2c8d7b7c1751bed7cb683cc0fd0c', 'width': 64}]",Styles P,64,artist,spotify:artist:2x8KDZdSONA3872CnhaAlX
382,{'spotify': 'https://open.spotify.com/artist/6S0dmVVn4udvppDhZIWxCr'},"{'href': None, 'total': 1935346}","['dance pop', 'miami hip hop', 'pop', 'pop dance', 'post-teen pop', 'urban contemporary']",https://api.spotify.com/v1/artists/6S0dmVVn4udvppDhZIWxCr,6S0dmVVn4udvppDhZIWxCr,"[{'height': 640, 'url': 'https://i.scdn.co/image/ce0a4412aa74a2b7e591b23380e7b238678a1df3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/eb31df6dd42a7e76c7c292592e0a9d27f9d0d1b5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/806935193b40957d9519789f8204f721b1323d22', 'width': 160}]",Sean Kingston,74,artist,spotify:artist:6S0dmVVn4udvppDhZIWxCr
383,{'spotify': 'https://open.spotify.com/artist/08dJ0NJ9jMf8qdLmdhQ2yA'},"{'href': None, 'total': 17402}","['disco house', 'filter house']",https://api.spotify.com/v1/artists/08dJ0NJ9jMf8qdLmdhQ2yA,08dJ0NJ9jMf8qdLmdhQ2yA,"[{'height': 640, 'url': 'https://i.scdn.co/image/6e8070d41a2325d09f05af6c29b8207c8e64088b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0a8fc5e06d89429d9fdb796895f3b756411ba45a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a9475d461fabbfb573e46bcba416e55dfb3e9123', 'width': 160}]",The Supermen Lovers,50,artist,spotify:artist:08dJ0NJ9jMf8qdLmdhQ2yA
384,{'spotify': 'https://open.spotify.com/artist/4h5uH2PyDzfpfZresu96cw'},"{'href': None, 'total': 1372}",[],https://api.spotify.com/v1/artists/4h5uH2PyDzfpfZresu96cw,4h5uH2PyDzfpfZresu96cw,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27358db7e24cb3a3fd0524fd413', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0258db7e24cb3a3fd0524fd413', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485158db7e24cb3a3fd0524fd413', 'width': 64}]",Mani Hoffman,49,artist,spotify:artist:4h5uH2PyDzfpfZresu96cw
385,{'spotify': 'https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz'},"{'href': None, 'total': 17391790}","['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",https://api.spotify.com/v1/artists/6XyY86QOPPrYVGvF9ch6wz,6XyY86QOPPrYVGvF9ch6wz,"[{'height': 640, 'url': 'https://i.scdn.co/image/1685533969d5b68cbc630f991e873bd6467f1814', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f759994946aa42851e5293083f472c96c1753105', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/0b0925b544b46d90a549f25a7f754ce6e59e6be2', 'width': 160}]",Linkin Park,86,artist,spotify:artist:6XyY86QOPPrYVGvF9ch6wz
386,{'spotify': 'https://open.spotify.com/artist/5ILrArfIV0tMURcHJN8Q07'},"{'href': None, 'total': 437294}","['dance pop', 'lilith', 'neo mellow', 'piano rock', 'pop rock']",https://api.spotify.com/v1/artists/5ILrArfIV0tMURcHJN8Q07,5ILrArfIV0tMURcHJN8Q07,"[{'height': 640, 'url': 'https://i.scdn.co/image/515ad0e412e676948d82fb1ef373631784f3041a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/618eb5ab2d585518dcb84dfcdb95093a9563e459', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/91c152aba7ca7f9b81c03c1dc6d42435f43fb116', 'width': 160}]",Vanessa Carlton,65,artist,spotify:artist:5ILrArfIV0tMURcHJN8Q07
387,{'spotify': 'https://open.spotify.com/artist/0AkpPlFLnr0VQwZQeMGht0'},"{'href': None, 'total': 90953}","['disco house', 'filter house', 'vocal house']",https://api.spotify.com/v1/artists/0AkpPlFLnr0VQwZQeMGht0,0AkpPlFLnr0VQwZQeMGht0,"[{'height': 1206, 'url': 'https://i.scdn.co/image/d4a4be28d110ec314178e835fdd9a1c234cf6395', 'width': 1000}, {'height': 772, 'url': 'https://i.scdn.co/image/8f2048dffffc81657d59a5386e691d4d9e3f7dc7', 'width': 640}, {'height': 241, 'url': 'https://i.scdn.co/image/be62693c291f2ed82914c14cc141a10dda37046f', 'width': 200}, {'height': 77, 'url': 'https://i.scdn.co/image/355a3eb373b5b07ed69203e52368a9e51582240b', 'width': 64}]",Modjo,60,artist,spotify:artist:0AkpPlFLnr0VQwZQeMGht0
388,{'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'},"{'href': None, 'total': 1053358}",[],https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of,0LyfQWJT6nXafLPZqxe9Of,"[{'height': 640, 'url': 'https://i.scdn.co/image/8987540724d78afbf9f9249638eefcef38c0853b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/3439f512b1422283239d93985959dc6115eae9c2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/51820ee3bf05021dc690ee7bf804b6d73eedb4a1', 'width': 160}]",Various Artists,0,artist,spotify:artist:0LyfQWJT6nXafLPZqxe9Of
389,{'spotify': 'https://open.spotify.com/artist/5EvFsr3kj42KNv97ZEnqij'},"{'href': None, 'total': 1438430}","['dance pop', 'pop rap', 'reggae fusion']",https://api.spotify.com/v1/artists/5EvFsr3kj42KNv97ZEnqij,5EvFsr3kj42KNv97ZEnqij,"[{'height': 640, 'url': 'https://i.scdn.co/image/32372372c13368e205dd625930d2bc02c143c666', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/1b619a6e3dc82f8c5a12fdb20a4a27c8c1d5a1dd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5413abc773786ee95b971e088c19ad438874e8d0', 'width': 160}]",Shaggy,74,artist,spotify:artist:5EvFsr3kj42KNv97ZEnqij
390,{'spotify': 'https://open.spotify.com/artist/0hXfXDhsiayeNFG98qOPHs'},"{'href': None, 'total': 826}",[],https://api.spotify.com/v1/artists/0hXfXDhsiayeNFG98qOPHs,0hXfXDhsiayeNFG98qOPHs,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730ec7688835a74a8e51df13e7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020ec7688835a74a8e51df13e7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510ec7688835a74a8e51df13e7', 'width': 64}]",Brian & Tony Gold,48,artist,spotify:artist:0hXfXDhsiayeNFG98qOPHs
391,{'spotify': 'https://open.spotify.com/artist/6RXZaVIbZfdngXJOSGrVH3'},"{'href': None, 'total': 36682}","['french indie pop', 'nantes indie']",https://api.spotify.com/v1/artists/6RXZaVIbZfdngXJOSGrVH3,6RXZaVIbZfdngXJOSGrVH3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27389b9ce3f6fb387300b50a691', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0289b9ce3f6fb387300b50a691', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485189b9ce3f6fb387300b50a691', 'width': 64}]",Pony Pony Run Run,41,artist,spotify:artist:6RXZaVIbZfdngXJOSGrVH3
392,{'spotify': 'https://open.spotify.com/artist/2w7IutHv5g4e8LumrwtjWR'},"{'href': None, 'total': 17215}",['disco house'],https://api.spotify.com/v1/artists/2w7IutHv5g4e8LumrwtjWR,2w7IutHv5g4e8LumrwtjWR,"[{'height': 640, 'url': 'https://i.scdn.co/image/305b61d52d4b8eddc5ea33e5b99e1186b73130aa', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/d05bcb9a066eb01fdb0348adef05c5141accb950', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a512cce3e6566ce6109bff35fcaedd4377a892a1', 'width': 160}]",Stardust,57,artist,spotify:artist:2w7IutHv5g4e8LumrwtjWR
393,{'spotify': 'https://open.spotify.com/artist/5nTMNNNwQMoCYgzUXdUaB6'},"{'href': None, 'total': 126902}","['french hip hop', 'old school rap francais']",https://api.spotify.com/v1/artists/5nTMNNNwQMoCYgzUXdUaB6,5nTMNNNwQMoCYgzUXdUaB6,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27370eef7ad91548eba0c458014', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0270eef7ad91548eba0c458014', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485170eef7ad91548eba0c458014', 'width': 64}]",113,50,artist,spotify:artist:5nTMNNNwQMoCYgzUXdUaB6
394,{'spotify': 'https://open.spotify.com/artist/4YCfcWBdBH742iCKGHpsoI'},"{'href': None, 'total': 52230}","['rai', 'rif']",https://api.spotify.com/v1/artists/4YCfcWBdBH742iCKGHpsoI,4YCfcWBdBH742iCKGHpsoI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a55fcda16a4d7d9e2ff0e0c3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a55fcda16a4d7d9e2ff0e0c3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a55fcda16a4d7d9e2ff0e0c3', 'width': 64}]",Mohamed Lamine,45,artist,spotify:artist:4YCfcWBdBH742iCKGHpsoI
395,{'spotify': 'https://open.spotify.com/artist/2JyWXPbkqI5ZJa3gwqVa0c'},"{'href': None, 'total': 627831}","['british soul', 'dance pop', 'pop dance', 'pop rap', 'r&b', 'tropical house', 'urban contemporary']",https://api.spotify.com/v1/artists/2JyWXPbkqI5ZJa3gwqVa0c,2JyWXPbkqI5ZJa3gwqVa0c,"[{'height': 640, 'url': 'https://i.scdn.co/image/5cfedc17fe1ea0a1cc6e439ab1bc746106095d11', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8f2f82acb065e4ceafe20b3e1533accdd9c67bb0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ea6fc1dc8a14a92d8525158f8c2502247a956975', 'width': 160}]",Craig David,72,artist,spotify:artist:2JyWXPbkqI5ZJa3gwqVa0c
396,{'spotify': 'https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7'},"{'href': None, 'total': 5285435}","['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",https://api.spotify.com/v1/artists/6DPYiyq5kWVQS4RGwxzPC7,6DPYiyq5kWVQS4RGwxzPC7,"[{'height': 1005, 'url': 'https://i.scdn.co/image/83d2489cade1dadcdc533ddbcd74993d0ca6d4cb', 'width': 1000}, {'height': 643, 'url': 'https://i.scdn.co/image/170254ebdd747f4e7045df1cae8f11a42dc1a547', 'width': 640}, {'height': 201, 'url': 'https://i.scdn.co/image/dd4a7102c5e1897bab2b1fa4bbc086fbe2fc87dc', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/85ebf2f6c52139b3384b596063678b47ab0fcb95', 'width': 64}]",Dr. Dre,80,artist,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7
397,{'spotify': 'https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG'},"{'href': None, 'total': 6401386}","['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",https://api.spotify.com/v1/artists/7hJcb9fa4alzcOq3EaNPoG,7hJcb9fa4alzcOq3EaNPoG,"[{'height': 640, 'url': 'https://i.scdn.co/image/11208d65843456cf3854717b8e411ef8fede7141', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4ddba58867285a1e858291a108613526df2ce934', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/1e67815be9174e75753d52a006b86077a39719cf', 'width': 160}]",Snoop Dogg,84,artist,spotify:artist:7hJcb9fa4alzcOq3EaNPoG
398,{'spotify': 'https://open.spotify.com/artist/6GMYJwaziB4ekv1Y6wCDWS'},"{'href': None, 'total': 1166349}","['atl hip hop', 'dance pop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/6GMYJwaziB4ekv1Y6wCDWS,6GMYJwaziB4ekv1Y6wCDWS,"[{'height': 640, 'url': 'https://i.scdn.co/image/d610b8593415716aaab43fa904d6e8000bb3295e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/802551fdb67e2b4dd79d8daa9b8899c03df33d0c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/25913ef03be70d9afcfc2b572ddec3c9f5d5cff0', 'width': 160}]",Soulja Boy,69,artist,spotify:artist:6GMYJwaziB4ekv1Y6wCDWS
399,{'spotify': 'https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB'},"{'href': None, 'total': 5786846}","['east coast hip hop', 'hip hop', 'pop rap', 'rap']",https://api.spotify.com/v1/artists/3nFkdlSjzX9mRTtwJOzDYB,3nFkdlSjzX9mRTtwJOzDYB,"[{'height': 640, 'url': 'https://i.scdn.co/image/4912d27d6b01dd790313d8ef76586be6b100550f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/027c5605d895158497ff377d92d69fe89dba1730', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/1420226e471d0e56ae4de7cb28ba2eb4de0a29ce', 'width': 160}]",JAY-Z,85,artist,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB
400,{'spotify': 'https://open.spotify.com/artist/2HcwFjNelS49kFbfvMxQYw'},"{'href': None, 'total': 2046185}","['dance pop', 'europop', 'pop', 'pop rock']",https://api.spotify.com/v1/artists/2HcwFjNelS49kFbfvMxQYw,2HcwFjNelS49kFbfvMxQYw,"[{'height': 640, 'url': 'https://i.scdn.co/image/cd055590e7f14b436d51d5d969e0d556a3089476', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/c1243b323844402e6c5b53d2c2947e58d83af970', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c347663e778ddc1cb7075df1cac013ec8b820b56', 'width': 160}]",Robbie Williams,76,artist,spotify:artist:2HcwFjNelS49kFbfvMxQYw
401,{'spotify': 'https://open.spotify.com/artist/7lVtH5UmhLGyfN9iS2FFk7'},"{'href': None, 'total': 9905}",['eurodance'],https://api.spotify.com/v1/artists/7lVtH5UmhLGyfN9iS2FFk7,7lVtH5UmhLGyfN9iS2FFk7,"[{'height': 640, 'url': 'https://i.scdn.co/image/7877f146384db8bddce422bcea927e85675ced14', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/82ed888232d654972a3a7f6a15f11ff4cce32387', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/69579bc8d62a726cd2dc87b02f04a260e17e3e48', 'width': 160}]",DHT,42,artist,spotify:artist:7lVtH5UmhLGyfN9iS2FFk7
402,{'spotify': 'https://open.spotify.com/artist/2Bn9Kf2NC3mJfExuN9DMdE'},"{'href': None, 'total': 620}",[],https://api.spotify.com/v1/artists/2Bn9Kf2NC3mJfExuN9DMdE,2Bn9Kf2NC3mJfExuN9DMdE,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731556a41fcfab352e27dab818', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021556a41fcfab352e27dab818', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511556a41fcfab352e27dab818', 'width': 64}]",Edmee,40,artist,spotify:artist:2Bn9Kf2NC3mJfExuN9DMdE
403,{'spotify': 'https://open.spotify.com/artist/6LqNN22kT3074XbTVUrhzX'},"{'href': None, 'total': 5974454}","['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",https://api.spotify.com/v1/artists/6LqNN22kT3074XbTVUrhzX,6LqNN22kT3074XbTVUrhzX,"[{'height': 640, 'url': 'https://i.scdn.co/image/282055081bba71c1f715c6459de13d12fb4373d5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/1ff77be1c42cfacecbcb22b6965e8ae9c39c0c12', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ceff67562edd8f597d3cfc0d607c438960944b0d', 'width': 160}]",Kesha,79,artist,spotify:artist:6LqNN22kT3074XbTVUrhzX
